,res_id,mid_x,mid_y,mid_z
1325,1326,1.8655,4.6835,9.1125
1326,1327,6.253,5.2885,3.7965
1327,1328,10.2715,5.352,2.16
1328,1329,3.277,5.013,10.129999999999999
1329,1330,0.7625,1.915,0.5495
1330,1331,7.5585,0.1815,0.719
1331,1332,8.3655,9.296,8.8265
1332,1333,8.5125,9.6375,0.33599999999999997
1333,1334,4.3025,0.5165,2.043
1334,1335,5.074999999999999,6.057499999999999,5.673
1335,1336,5.859999999999999,9.1115,6.077
1336,1337,5.196,5.439,8.887
1337,1338,4.816000000000001,0.9704999999999999,8.0045
1338,1339,4.5615000000000006,7.882,8.079
1339,1340,1.252,0.956,4.4445
1340,1341,0.8175,1.7690000000000001,7.448
1341,1342,5.759,6.2585,7.2275
1342,1343,0.194,1.932,10.2935
1343,1344,5.133,0.3355,3.3425000000000002
1344,1345,9.5265,2.692,0.5825
1345,1346,10.41,6.882,5.992
1346,1347,9.2835,7.4155,4.470000000000001
1347,1348,5.702,4.5755,9.28
1348,1349,1.4994999999999998,10.156500000000001,0.8355
1349,1350,10.836500000000001,10.552,8.15
1350,1351,9.368,5.5120000000000005,3.8235
1351,1352,11.15849,2.7685000000000004,4.1855
1352,1353,9.5475,1.8010000000000002,2.568
1353,1354,8.76,4.2415,7.4285
1354,1355,6.814,0.7689999999999999,5.0355
1355,1356,2.9085,1.6099999999999999,7.0945
1356,1357,7.4125,6.411,3.8475
1357,1358,9.839,7.393000000000001,0.1380099999999999
1358,1359,0.759,3.518,3.668
1359,1360,6.9079999999999995,10.786000000000001,6.996
1360,1361,0.7545,7.785,7.4445
1361,1362,2.507,4.9665,5.5135000000000005
1362,1363,4.598,10.336500000000001,7.5375
1363,1364,4.0265,8.0245,8.620000000000001
1364,1365,4.999,6.618,5.180999999999999
1365,1366,10.979,0.329,1.6785
1366,1367,5.2265,4.0885,3.8845
1367,1368,5.108499999999999,8.533,9.8445
1368,1369,1.979,10.827,3.125
1369,1370,2.6525,0.4465,11.119
1370,1371,4.436,4.5905000000000005,0.7995
1371,1372,4.5969999999999995,10.129,0.9265000000000001
1372,1373,9.01,8.3015,10.922
1373,1374,7.391,4.2379999999999995,8.797
1374,1375,3.2125,2.6995,4.335000000000001
1375,1376,4.876,8.992,4.5175
1376,1377,3.677,0.018509999999999804,1.172
1377,1378,7.207,4.199999999999999,6.8255
1378,1379,5.599,8.596499999999999,9.533999999999999
1379,1380,0.9255,10.5705,1.4595
1380,1381,4.0735,8.383,5.4435
1381,1382,11.04999,9.6955,3.1535
1382,1383,9.777000000000001,7.6365,5.176500000000001
1383,1384,9.91,11.16099,8.693
1384,1385,9.461500000000001,2.854,6.9030000000000005
1385,1386,10.059000000000001,8.941500000000001,5.351
1386,1387,9.622499999999999,1.7555,10.2055
1387,1388,9.452,5.8975,7.212999999999999
1388,1389,4.311999999999999,10.4605,0.522
1389,1390,6.708,1.7105000000000001,11.004
1390,1391,7.6305,10.8305,9.224499999999999
1391,1392,6.686999999999999,6.719,4.2875
1392,1393,7.833,5.3665,9.522
1393,1394,1.8935,0.39849999999999997,2.0995
1394,1395,0.4505,5.655,8.4485
1395,1396,7.3565,3.7755,7.0415
1396,1397,10.591999999999999,7.8675,0.717
1397,1398,9.438500000000001,9.590499999999999,8.746500000000001
1398,1399,6.3345,2.427,4.6114999999999995
1399,1400,6.8485,0.6345,5.498
1400,1401,5.779,0.367,7.295999999999999
1401,1402,7.949,0.9335,1.264
1402,1403,3.9625000000000004,3.149,0.154
1403,1404,1.3515000000000001,3.3555,7.3325
1404,1405,7.8185,8.1265,6.7235
1405,1406,5.8075,1.9849999999999999,4.8454999999999995
1406,1407,11.23049,5.0809999999999995,3.501
1407,1408,4.6735,1.4975,9.3895
1408,1409,2.225,7.8614999999999995,9.1195
1409,1410,11.149000000000001,6.7085,1.3225
1410,1411,5.6955,0.2555,0.925
1411,1412,3.4015,1.7025,2.1475
1412,1413,4.4079999999999995,2.1795,4.965
1413,1414,10.620999999999999,9.864999999999998,5.3675
1414,1415,0.8325,3.996,10.100999999999999
1415,1416,4.1585,9.8515,4.7375
1416,1417,5.338,11.1425,10.9625
1417,1418,5.474,3.9315,5.214
1418,1419,1.9945,2.1275,7.765000000000001
1419,1420,1.4315,2.9695,2.564
1420,1421,4.0945,1.071,9.7075
1421,1422,2.8529999999999998,9.811,7.0969999999999995
1422,1423,1.9905,0.08801000000000031,8.064
1423,1424,10.613,5.316000000000001,7.8165
1424,1425,1.206,8.304,9.633
1425,1426,8.057,0.8125,4.712
1426,1427,1.8675000000000002,11.24599,9.309000000000001
1427,1428,2.903,4.179,4.725
1428,1429,11.1905,7.605,6.3205
1429,1430,3.681,8.5825,2.302
1430,1431,1.5955,6.569,3.698
1431,1432,4.0495,7.386,3.6235
1432,1433,6.2620000000000005,10.0445,0.692
1433,1434,9.7165,3.9215,5.4485
1434,1435,8.788499999999999,0.5645,4.3925
1435,1436,2.8914999999999997,1.8399999999999999,8.374500000000001
1436,1437,7.221,1.8695,3.4995000000000003
1437,1438,3.3915,0.4225,10.574
1438,1439,2.322,4.766500000000001,7.6335
1439,1440,4.903499999999999,4.1475,5.8260000000000005
1440,1441,0.10200000000000001,9.0365,8.716
1441,1442,10.852,10.82,8.9085
1442,1443,5.5905,3.383,0.773
1443,1444,8.5125,0.34199999999999997,1.726
1444,1445,8.4775,3.341,5.552
1445,1446,9.3905,7.576499999999999,7.7405
1446,1447,4.605499999999999,2.637,9.315
1447,1448,5.68,7.0855,0.864
1448,1449,7.292,10.650500000000001,5.4375
1449,1450,0.0015100000000014546,8.14,2.5175
1450,1451,1.7885,5.565,2.847
1451,1452,9.818999999999999,2.5084999999999997,2.3845
1452,1453,8.8255,0.25649999999999995,5.6434999999999995
1453,1454,8.593,3.0605,0.538
1454,1455,3.825,4.757,5.867
1455,1456,5.515499999999999,10.0335,6.9155
1456,1457,4.4905,5.6195,4.0095
1457,1458,9.6025,10.8615,1.1235
1458,1459,3.1395,4.7940000000000005,0.5345
1459,1460,4.312,3.7584999999999997,3.5895
1460,1461,11.12499,9.978,0.044509999999999744
1461,1462,8.42,5.468,7.573
1462,1463,3.008,7.378,3.021
1463,1464,9.836,7.928,3.0055
1464,1465,7.249499999999999,2.5355,4.1865000000000006
1465,1466,10.1425,6.2315000000000005,6.577999999999999
1466,1467,7.122,7.8325,2.74
1467,1468,9.004,8.668,8.322
1468,1469,6.119,5.121,6.8919999999999995
1469,1470,3.1555,2.0835,0.8195
1470,1471,6.6005,1.1395,4.503
1471,1472,1.1219999999999999,10.216,4.994
1472,1473,10.7495,4.0965,2.8114999999999997
1473,1474,11.22149,10.2805,2.1285
1474,1475,3.3895,3.466,10.826
1475,1476,4.926500000000001,5.8545,8.722
1476,1477,1.2614999999999998,4.482,1.996
1477,1478,2.377,9.0425,8.073
1478,1479,8.572,9.268,11.053989999999999
1479,1480,5.2524999999999995,10.9445,10.2395
1480,1481,5.73,2.867,8.410499999999999
1481,1482,9.806000000000001,5.525,2.5605
1482,1483,7.636,6.981,7.5065
1483,1484,10.850000000000001,2.2755,9.7935
1484,1485,0.271,2.6100000000000003,2.2205000000000004
1485,1486,11.212489999999999,9.4395,9.253499999999999
1486,1487,1.109,0.95,9.0835
1487,1488,3.365,2.761,6.895
1488,1489,10.2245,4.134,9.4865
1489,1490,6.8025,8.5785,7.5335
1490,1491,1.0425,6.477,0.308
1491,1492,4.523,4.7989999999999995,3.4124999999999996
1492,1493,9.537500000000001,4.6495,10.822
1493,1494,9.4375,4.241,1.283
1494,1495,6.2275,4.1274999999999995,2.4505
1495,1496,4.6025,8.471,6.759
1496,1497,8.552,6.785,8.629000000000001
1497,1498,8.6045,0.9359999999999999,7.0845
1498,1499,5.2595,0.5265,11.24649
1499,1500,5.9295,10.451,3.1814999999999998
1500,1501,0.21150000000000002,5.7829999999999995,1.2770000000000001
